Date,sp500_ret,sp500_ret_5d,nasdaq_ret,vix_level,vix_change,vix_high,usdjpy_ret,usdjpy_level,nk_futures_ret
2024-04-11,0.007444797710585593,0.010073437464129809,0.016810934405752542,14.90999984741211,-0.8900003433227539,0.0,0.007820761874831383,152.96400451660156,0.010573248407643288
2024-04-12,-0.01455068829580164,-0.01555042328705536,-0.0162453557122334,17.309999465942383,2.3999996185302734,0.0,0.0014905260024564715,153.19200134277344,-0.019286524643892577
2024-04-15,-0.01202135494776202,-0.027020332732804353,-0.01793315000423834,19.229999542236328,1.9200000762939453,0.0,0.0005940481041508683,153.2830047607422,-0.004241645244215886
2024-04-16,-0.0020565070133361507,-0.03042278950047872,-0.0012445393102040736,18.399999618530273,-0.8299999237060547,0.0,0.006021469197072804,154.20599365234375,-0.006195946818123188
2024-04-17,-0.005780602724641426,-0.02682422569950149,-0.011464041399442126,18.209999084472656,-0.1900005340576172,0.0,0.0031905659623092664,154.697998046875,-0.01779451876867122
2024-04-18,-0.002208160119998248,-0.03614883061325591,-0.005220186514490188,18.0,-0.20999908447265625,0.0,-0.002301276112890105,154.3419952392578,0.00026448029621795044
2024-04-19,-0.00875854812743615,-0.030483637073390857,-0.020478174173957586,18.709999084472656,0.7099990844726562,0.0,0.0017364384247999798,154.61000061035156,-0.0181121099947118
2024-04-22,0.008731248071466746,-0.010118836375296203,0.011078373020564358,16.940000534057617,-1.769998550415039,0.0,0.0001940287121042772,154.63999938964844,0.01669583950451048
2024-04-23,0.011964576270872662,0.003788971365514371,0.015877623641452843,15.6899995803833,-1.2500009536743164,0.0,0.0011187542102526482,154.81300354003906,0.0050324460336379495
2024-04-24,0.0002130100613548791,0.009840273954969225,0.0010263567185926359,15.970000267028809,0.2800006866455078,0.0,-0.0004457005714173512,154.74400329589844,0.007379101330873716
2024-04-25,-0.004576430353515626,0.007443406626707283,-0.006427279398895758,15.369999885559082,-0.6000003814697266,0.0,0.0033280733254887895,155.25900268554688,-0.01386527141922822
2024-04-26,0.01020914263474304,0.026721126460954592,0.02025015947888842,15.029999732971191,-0.3400001525878906,0.0,0.0021769909034390356,155.5970001220703,0.018437458548879126
2024-04-29,0.0031784486665891176,0.02106929752149478,0.003464341573386376,14.670000076293945,-0.3599996566772461,0.0,0.01688335185965184,158.2239990234375,-0.0010419380046887694
2024-04-30,-0.01573051358686217,-0.00687496713847946,-0.020350255647543336,15.649999618530273,0.9799995422363281,0.0,-0.012071516798323634,156.31399536132812,-0.004172099087353276
2024-05-01,-0.0034354388154940185,-0.010497561400167776,-0.003342728598578648,15.390000343322754,-0.25999927520751953,0.0,0.009007541247266548,157.7220001220703,-0.0054988216810683
2024-05-02,0.009128437077573048,0.0031257846379069143,0.015089538105478306,14.680000305175781,-0.7100000381469727,0.0,-0.012794698073394284,155.70399475097656,-0.002106371774618254
2024-05-03,0.012556739721478527,0.005456920904901352,0.019908523092361685,13.489999771118164,-1.1900005340576172,0.0,-0.017077253453155694,153.0449981689453,0.012796833773087046
2024-05-06,0.01032612390701182,0.012620830325419607,0.011940825728499194,13.489999771118164,0.0,0.0,0.0034042020319728916,153.5659942626953,0.013546958447310242
2024-05-07,0.0013434298232750663,0.03018657933172908,-0.0010208682164319915,13.229999542236328,-0.26000022888183594,0.0,0.004369491124940117,154.23699951171875,-0.004369618300989586
2024-05-08,-5.835618166138978e-06,0.033731890216676774,-0.001824564273542717,13.0,-0.22999954223632812,0.0,0.003313093411644319,154.7480010986328,-0.0074867690718988245
2024-05-09,0.005090947698625836,0.029595963238426393,0.0026682598912928235,12.6899995803833,-0.3100004196166992,0.0,0.004336115777002769,155.41900634765625,0.0003901677721420693
